teacher_decision,teacher_comment,row_number,question_external_id,topic_slug,topic_title,difficulty,format,adaptive_tier,review_priority,review_flags,staging_status,source_kind,source_file_name,source_locator,objective_codes,question_family_code,selection_weight,asset_count,assets,stem,options_or_prompt,correct_answer,markscheme_points,explanation,teacher_notes,tags,max_marks,dedupe_fingerprint
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,64,software.past_paper.topics_01_02.q007,software,Software,medium,mcq,core,low,,ready_for_review,past_paper,topics_01_02.md,"2022 Q1(i), kept as original MCQ",software.utility-software,software.utility.choose,1.0,0,,Select the correct definition for the term backup.,A. A file which has been restored following damage to the original. | B. A copy of an original file used to restore data. | C. An encrypted version of a file. | D. A record of outdated files stored in another location.,B. A copy of an original file used to restore data.,B,The correct option is A copy of an original file used to restore data. This question checks whether you can recognise common utility programs and their purposes.,First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,6851ee5a2994c737
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,68,software.past_paper.topics_01_02.q011,software,Software,medium,short_text,core,low,,ready_for_review,past_paper,topics_01_02.md,"2023 Q5(d), kept as original short answer",software.utility-software,software.utility.choose,1.0,0,,Which software group does defragmentation belong to?,,Utility,Utility,An accepted answer is Utility. This question checks whether you can recognise common utility programs and their purposes.,First-pass explanation generated from answer and mapped objective; review before approval.,short-answer,1,051d1321fcf355bf
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,69,software.past_paper.topics_01_02.q012,software,Software,medium,mcq,core,high,transformed_exam_item,ready_for_review,past_paper,topics_01_02.md,"2023 Q12(a), kept as original ""place the word in the correct row"" — converted to MCQ",software.processing-modes,software.statement-describes-batch.choose,1.0,0,,Which statement best describes batch processing?,A. Processing data fast enough to influence the behaviour of the next input. | B. Processing that enables several users to use the system at once. | C. Processing data all together during processor downtime. | D. Processing instructions one at a time using a single CPU register.,C. Processing data all together during processor downtime.,C,The correct option is Processing data all together during processor downtime. This question checks whether you can distinguish batch processing and real-time processing and choose appropriate examples.,First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,8769413458a3ef25
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,70,software.past_paper.topics_01_02.q013,software,Software,medium,mcq,core,high,transformed_exam_item,ready_for_review,past_paper,topics_01_02.md,"2023 Q12(b), originally 2-mark ""Explain the term backup"" — converted to MCQ",software.utility-software,software.utility.choose,1.0,0,,Which statement best explains the term **backup**?,"A. A backup is the original copy of a file that is being used by the operating system. | B. A backup is a permanent file format that prevents any future editing. | C. A backup is a copy of data or files made to ensure no data is lost if the originals are corrupted, deleted or overwritten. | D. A backup is the process of compressing files to make them smaller.","C. A backup is a copy of data or files made to ensure no data is lost if the originals are corrupted, deleted or overwritten.",C,"The correct option is A backup is a copy of data or files made to ensure no data is lost if the originals are corrupted, deleted or overwritten. This question checks whether you can recognise common utility programs and their purposes.",First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,1f9273e2f0ea7c4c
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,72,software.past_paper.topics_01_02.q015,software,Software,medium,mcq,core,low,,ready_for_review,past_paper,topics_01_02.md,"2025 Q1(c), kept as original MCQ",software.utility-software,software.utility.choose,1.0,0,,Which of the following statements best describes the role of antivirus software?,A. Prevents hardware malfunctions | B. Provides advanced graphics and multimedia capabilities | C. Enhances internet connectivity | D. Protects against malicious attacks,D. Protects against malicious attacks,D,The correct option is Protects against malicious attacks. This question checks whether you can recognise common utility programs and their purposes.,First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,ad152f835f1b8e0b
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,73,software.past_paper.topics_01_02.q016,software,Software,medium,mcq,core,low,,ready_for_review,past_paper,topics_01_02.md,"2025 Q1(d), kept as original MCQ",software.utility-software,software.utility.choose,1.0,0,,Which of the following tasks is commonly carried out by utility applications?,A. Sending and receiving emails | B. Creating and editing documents | C. Playing multimedia files | D. Backup and restoring data,D. Backup and restoring data,D,The correct option is Backup and restoring data. This question checks whether you can recognise common utility programs and their purposes.,First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,f37ebad00750d145
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,74,software.past_paper.topics_01_02.q017,software,Software,medium,short_text,core,low,,ready_for_review,past_paper,topics_01_02.md,"2025 Q4(a), kept as original short answer",software.startup-firmware-and-memory | software.operating-system-functions,software.operating-system.identify,1.0,0,,What is the name given to the sequence of loading an operating system into RAM when a computer is turned on?,,Booting,Booting,"An accepted answer is Booting. This question checks whether you can understand BIOS, ROM and RAM in relation to startup and running software. It also checks whether you can explain how an operating system manages resources, files, interfaces and multitasking.",First-pass explanation generated from answer and mapped objective; review before approval.,short-answer,1,dc136c9a5a09651c
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,921,software.practice_bank.expert_balancing_2026_05.q001,software,Software,medium,match_table,core,medium,supplementary_derived_item,ready_for_review,practice_bank,expert_balancing_2026_05.md,supplementary medium balancing item based on software categories,software.software-categories,software.match-each-description.match,1.0,0,,Match each description to the correct software category.,Rows: Software that helps the user complete a task such as word processing | Software that manages hardware and allows the computer to operate Terms: Application software; System software || Choices: Application software | System software,Software that helps the user complete a task such as word processing -> Application software | Software that manages hardware and allows the computer to operate Terms: Application software; System software -> System software,Software that helps the user complete a task such as word processing -> Application software | Software that manages hardware and allows the computer to operate Terms: Application software; System software -> System software,"The correct matches are: Software that helps the user complete a task such as word processing -> Application software; Software that manages hardware and allows the computer to operate Terms: Application software; System software -> System software. This question checks whether you can classify software as system, utility, application, translator or library software.",First-pass explanation generated from answer and mapped objective; review before approval.,match-the-term,2,4ead5e7f3697b5a3
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,922,software.practice_bank.expert_balancing_2026_05.q002,software,Software,medium,match_table,core,medium,supplementary_derived_item,ready_for_review,practice_bank,expert_balancing_2026_05.md,supplementary medium balancing item based on utility software,software.utility-software | software.software-categories,software.utility.match,1.0,0,,Match each utility to its purpose.,Rows: Finds and may remove malicious software | Rearranges files on a hard disk so they can be accessed more efficiently Terms: Antivirus; Disk defragmenter || Choices: Antivirus | Disk defragmenter,Finds and may remove malicious software -> Antivirus | Rearranges files on a hard disk so they can be accessed more efficiently Terms: Antivirus; Disk defragmenter -> Disk defragmenter,Finds and may remove malicious software -> Antivirus | Rearranges files on a hard disk so they can be accessed more efficiently Terms: Antivirus; Disk defragmenter -> Disk defragmenter,"The correct matches are: Finds and may remove malicious software -> Antivirus; Rearranges files on a hard disk so they can be accessed more efficiently Terms: Antivirus; Disk defragmenter -> Disk defragmenter. This question checks whether you can recognise common utility programs and their purposes. It also checks whether you can classify software as system, utility, application, translator or library software.",First-pass explanation generated from answer and mapped objective; review before approval.,match-the-term,2,8a0e57e0c416d862
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,923,software.practice_bank.expert_balancing_2026_05.q003,software,Software,medium,match_table,core,medium,supplementary_derived_item,ready_for_review,practice_bank,expert_balancing_2026_05.md,supplementary medium balancing item based on processing modes,software.processing-modes,software.match-each-example.match,1.0,0,,Match each example to the correct processing mode.,Rows: Bills are processed together at the end of a period | A seat booking system updates availability immediately Terms: Batch processing; Real-time processing || Choices: Batch processing | Real-time processing,Bills are processed together at the end of a period -> Batch processing | A seat booking system updates availability immediately Terms: Batch processing; Real-time processing -> Real-time processing,Bills are processed together at the end of a period -> Batch processing | A seat booking system updates availability immediately Terms: Batch processing; Real-time processing -> Real-time processing,The correct matches are: Bills are processed together at the end of a period -> Batch processing; A seat booking system updates availability immediately Terms: Batch processing; Real-time processing -> Real-time processing. This question checks whether you can distinguish batch processing and real-time processing and choose appropriate examples.,First-pass explanation generated from answer and mapped objective; review before approval.,match-the-term,2,bf5cd6833e6ace2b
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,924,software.practice_bank.expert_balancing_2026_05.q004,software,Software,medium,match_table,core,medium,supplementary_derived_item,ready_for_review,practice_bank,expert_balancing_2026_05.md,supplementary medium balancing item based on startup and memory,software.startup-firmware-and-memory,software.match-each-component.match,1.0,0,,Match each component to the correct role.,Rows: Holds data and programs currently in use but loses contents when power is off | Stores startup instructions that are retained when power is off Terms: RAM; ROM || Choices: RAM | ROM,Holds data and programs currently in use but loses contents when power is off -> RAM | Stores startup instructions that are retained when power is off Terms: RAM; ROM -> ROM,Holds data and programs currently in use but loses contents when power is off -> RAM | Stores startup instructions that are retained when power is off Terms: RAM; ROM -> ROM,"The correct matches are: Holds data and programs currently in use but loses contents when power is off -> RAM; Stores startup instructions that are retained when power is off Terms: RAM; ROM -> ROM. This question checks whether you can understand BIOS, ROM and RAM in relation to startup and running software.",First-pass explanation generated from answer and mapped objective; review before approval.,match-the-term,2,883d970941a326b4
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,925,software.practice_bank.expert_balancing_2026_05.q005,software,Software,medium,match_table,core,medium,supplementary_derived_item,ready_for_review,practice_bank,expert_balancing_2026_05.md,supplementary medium balancing item based on translators and libraries,software.translators-and-libraries,software.match-each-description.match,1.0,0,,Match each description to the correct term.,Rows: Converts a whole high-level language program before it is run | Provides reusable code that a program can use Terms: Compiler; Library || Choices: Compiler | Library,Converts a whole high-level language program before it is run -> Compiler | Provides reusable code that a program can use Terms: Compiler; Library -> Library,Converts a whole high-level language program before it is run -> Compiler | Provides reusable code that a program can use Terms: Compiler; Library -> Library,The correct matches are: Converts a whole high-level language program before it is run -> Compiler; Provides reusable code that a program can use Terms: Compiler; Library -> Library. This question checks whether you can explain the roles of translators and reusable library code in software development.,First-pass explanation generated from answer and mapped objective; review before approval.,match-the-term,2,afe790463573af6f
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,58,software.past_paper.topics_01_02.q001,software,Software,expert,fill_gap,challenge,high,transformed_exam_item,ready_for_review,past_paper,topics_01_02.md,"2018 Q5(b)(i), originally ""List two other resources managed by system software"" — converted to short factual",software.operating-system-functions | software.software-categories,software.operating-system.complete,1.0,0,,"Apart from allocating memory, name TWO other resources managed by system software.",,gap1: Storage devices / Processor time | gap2: Storage devices / Processor time,Storage devices | Processor time,"An accepted answer is Storage devices; Processor time. This question checks whether you can explain how an operating system manages resources, files, interfaces and multitasking. It also checks whether you can classify software as system, utility, application, translator or library software.",First-pass explanation generated from answer and mapped objective; review before approval.,short-factual,2,6537f3de257852d0
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,59,software.past_paper.topics_01_02.q002,software,Software,expert,mcq,challenge,high,transformed_exam_item,ready_for_review,past_paper,topics_01_02.md,"2018 Q5(b)(ii), originally 3-mark ""Explain how memory is allocated"" — converted to MCQ",software.operating-system-functions,software.operating-system.choose,1.0,0,,"When a user wants to access data held on a hard disk, how does the operating system allocate memory?","A. It locates a free space in RAM, allocates it to the program/data, then releases the space when no longer required. | B. It encrypts the data and stores it permanently in cache memory. | C. It compresses the data so that it fits inside the CPU registers. | D. It transfers all data into ROM where it can be read more quickly.","A. It locates a free space in RAM, allocates it to the program/data, then releases the space when no longer required.",A,"The correct option is It locates a free space in RAM, allocates it to the program/data, then releases the space when no longer required. This question checks whether you can explain how an operating system manages resources, files, interfaces and multitasking.",First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,25a51c509df7b077
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,60,software.past_paper.topics_01_02.q003,software,Software,expert,fill_gap,challenge,low,,ready_for_review,past_paper,topics_01_02.md,"2018 Q5(c), kept as original fill-in paragraph",software.processing-modes,software.complete-paragraph-terms.complete,1.0,0,,"Complete the paragraph using these terms (each used once): airline booking systems / batch processing / real-time processing / billing systems. ""Collecting groups of similar data over time and processing the data together is called ______. This type of processing is suitable for ______. Processing data immediately as it is collected is called ______. This type of processing is suitable for ______.""",,gap1: batch processing | gap2: billing systems | gap3: real-time processing | gap4: airline booking systems,batch processing | billing systems | real-time processing | airline booking systems,An accepted answer is batch processing; billing systems; real-time processing; airline booking systems. This question checks whether you can distinguish batch processing and real-time processing and choose appropriate examples.,First-pass explanation generated from answer and mapped objective; review before approval.,fill-in-the-blank,4,92a91c037582ae8c
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,62,software.past_paper.topics_01_02.q005,software,Software,expert,match_table,challenge,high,transformed_exam_item,ready_for_review,past_paper,topics_01_02.md,"2019 Q5(b), originally 4-mark ""What is the function of disk defragmenting and task scheduling?"" — split and converted to Match-the-term",software.utility-software,software.utility.match,1.0,0,,Match each utility application to its function. Terms: A. Disk defragmenting; B. Task scheduling.,"Rows: Rearranges fragmented files on a disk so they are stored together in blocks, speeding up data access. | Sets up tasks (such as a backup or virus check) to run automatically at a given time, making maximum use of the processor. || Choices: A. Disk defragmenting | B. Task scheduling.","Rearranges fragmented files on a disk so they are stored together in blocks, speeding up data access. -> Disk defragmenting | Sets up tasks (such as a backup or virus check) to run automatically at a given time, making maximum use of the processor. -> Task scheduling.","Rearranges fragmented files on a disk so they are stored together in blocks, speeding up data access. -> Disk defragmenting | Sets up tasks (such as a backup or virus check) to run automatically at a given time, making maximum use of the processor. -> Task scheduling.","The correct matches are: Rearranges fragmented files on a disk so they are stored together in blocks, speeding up data access. -> Disk defragmenting; Sets up tasks (such as a backup or virus check) to run automatically at a given time, making maximum use of the processor. -> Task scheduling. This question checks whether you can recognise common utility programs and their purposes.",First-pass explanation generated from answer and mapped objective; review before approval.,match-the-term,2,f46a8548144bd937
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,65,software.past_paper.topics_01_02.q008,software,Software,expert,fill_gap,challenge,high,transformed_exam_item,ready_for_review,past_paper,topics_01_02.md,"2022 Q5(b), originally 2-mark ""List two utility programs"" — converted to short factual",software.utility-software,software.utility.complete,1.0,0,,List TWO utility programs.,,gap1: Disk defragmenter / Anti-virus / Backup | gap2: Disk defragmenter / Anti-virus / Backup,Disk defragmenter | Anti-virus | Backup,An accepted answer is Any 2 from: Disk defragmenter; Anti-virus; Backup. This question checks whether you can recognise common utility programs and their purposes.,First-pass explanation generated from answer and mapped objective; review before approval.,short-factual,2,80985fddba1da113
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,66,software.past_paper.topics_01_02.q009,software,Software,expert,fill_gap,challenge,high,transformed_exam_item,ready_for_review,past_paper,topics_01_02.md,"2023 Q5(b), originally ""List two resources managed by the operating system"" — converted to short factual",software.operating-system-functions,software.operating-system.complete,1.0,0,,Name TWO resources managed by the operating system.,,gap1: Memory (RAM allocation) / Peripherals | gap2: Memory (RAM allocation) / Peripherals,Memory (RAM allocation) | Peripherals,"An accepted answer is Memory (RAM allocation); Peripherals. This question checks whether you can explain how an operating system manages resources, files, interfaces and multitasking.",First-pass explanation generated from answer and mapped objective; review before approval.,short-factual,2,bdd2b9c90e1a42b0
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,67,software.past_paper.topics_01_02.q010,software,Software,expert,match_table,challenge,low,,ready_for_review,past_paper,topics_01_02.md,"2023 Q5(c), kept as original Match-the-term",software.operating-system-functions,software.operating-system.match,1.0,0,,Match each operating system mode to its description. Terms: A. Real-time; B. Multi-user.,Rows: Data is processed immediately on collection. | Manages the sharing of CPU time and resources needed by many users. || Choices: A. Real-time | B. Multi-user.,Data is processed immediately on collection. -> Real-time | Manages the sharing of CPU time and resources needed by many users. -> Multi-user.,Data is processed immediately on collection. -> Real-time | Manages the sharing of CPU time and resources needed by many users. -> Multi-user.,"The correct matches are: Data is processed immediately on collection. -> Real-time; Manages the sharing of CPU time and resources needed by many users. -> Multi-user. This question checks whether you can explain how an operating system manages resources, files, interfaces and multitasking.",First-pass explanation generated from answer and mapped objective; review before approval.,match-the-term,2,e61164be6c746214
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,71,software.past_paper.topics_01_02.q014,software,Software,expert,match_table,challenge,low,,ready_for_review,past_paper,topics_01_02.md,"2024 Q10 OS / GUI, kept as original Match-the-term",software.operating-system-functions,software.operating-system.match,1.0,0,,Match each term to its definition. Terms: A. Operating System; B. Graphical User Interface.,Rows: A computer program that provides the instructions that enable the computer hardware to work. | Used to interact with a computer through icons and menus. || Choices: A. Operating System | B. Graphical User Interface.,A computer program that provides the instructions that enable the computer hardware to work. -> Operating System | Used to interact with a computer through icons and menus. -> Graphical User Interface.,A computer program that provides the instructions that enable the computer hardware to work. -> Operating System | Used to interact with a computer through icons and menus. -> Graphical User Interface.,"The correct matches are: A computer program that provides the instructions that enable the computer hardware to work. -> Operating System; Used to interact with a computer through icons and menus. -> Graphical User Interface. This question checks whether you can explain how an operating system manages resources, files, interfaces and multitasking.",First-pass explanation generated from answer and mapped objective; review before approval.,match-the-term,2,e0eb258bef8d157c
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,75,software.past_paper.topics_01_02.q018,software,Software,expert,fill_gap,challenge,low,,ready_for_review,past_paper,topics_01_02.md,"2025 Q4(b), kept as original fill-in paragraph",software.operating-system-functions,software.operating-system.complete,1.0,0,,"Complete the sentences using the words supplied (not all words used): WORD, RESOURCES, INTERFACE, MANAGE, SOFTWARE. ""Operating systems are ______ that ______ computer hardware and software ______. An operating system provides the user with a working ______.""",,gap1: SOFTWARE | gap2: MANAGE | gap3: RESOURCES | gap4: INTERFACE,SOFTWARE | MANAGE | RESOURCES | INTERFACE,"An accepted answer is SOFTWARE; MANAGE; RESOURCES; INTERFACE. This question checks whether you can explain how an operating system manages resources, files, interfaces and multitasking.",First-pass explanation generated from answer and mapped objective; review before approval.,fill-in-the-blank,4,c368a2b70ad3a001
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,571,software.practice_bank.topic_02_03_software_database.q030,software,Software,expert,match_table,challenge,medium,practice_question_needs_source_normalization,ready_for_review,practice_bank,topic_02_03_software_database.md,"Sources: Factfile Unit 1 - Software, Factfile Unit 1 - Software 2",software.utility-software,software.utility.match,1.0,0,,Match each backup type to its description,Rows: Copies only files that have changed since the last backup | Copies all files to provide a complete record of the data | Copies files that have changed since the last full backup || Choices: Full backup | Differential backup | Incremental backup,Copies all files to provide a complete record of the data -> Full backup | Copies files that have changed since the last full backup -> Differential backup | Copies only files that have changed since the last backup -> Incremental backup,Copies all files to provide a complete record of the data -> Full backup | Copies files that have changed since the last full backup -> Differential backup | Copies only files that have changed since the last backup -> Incremental backup,The correct matches are: Copies all files to provide a complete record of the data -> Full backup; Copies files that have changed since the last full backup -> Differential backup; Copies only files that have changed since the last backup -> Incremental backup. This question checks whether you can recognise common utility programs and their purposes.,First-pass explanation generated from answer and mapped objective; review before approval.,match-the-term,3,c80e0be3ce4540ad
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,572,software.practice_bank.topic_02_03_software_database.q031,software,Software,expert,match_table,challenge,medium,practice_question_needs_source_normalization,ready_for_review,practice_bank,topic_02_03_software_database.md,"Sources: Factfile Unit 1 - Software, Factfile Unit 1 - Software 2",software.utility-software,software.utility.match,1.0,0,,Match each term to its definition,Rows: The removal of any detected viruses | Continually monitors the system for the presence of a virus | Isolating any files that are suspected of containing a virus | Scans all files including new data read into the computer to detect any viruses || Choices: Quarantine | Disinfection | Virus checking | Antivirus monitor,Isolating any files that are suspected of containing a virus -> Quarantine | The removal of any detected viruses -> Disinfection | Scans all files including new data read into the computer to detect any viruses -> Virus checking | Continually monitors the system for the presence of a virus -> Antivirus monitor,Isolating any files that are suspected of containing a virus -> Quarantine | The removal of any detected viruses -> Disinfection | Scans all files including new data read into the computer to detect any viruses -> Virus checking | Continually monitors the system for the presence of a virus -> Antivirus monitor,The correct matches are: Isolating any files that are suspected of containing a virus -> Quarantine; The removal of any detected viruses -> Disinfection; Scans all files including new data read into the computer to detect any viruses -> Virus checking; Continually monitors the system for the presence of a virus -> Antivirus monitor. This question checks whether you can recognise common utility programs and their purposes.,First-pass explanation generated from answer and mapped objective; review before approval.,match-the-term,4,79112e28a134f9f6
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,641,spreadsheet-applications.practice_bank.topic_04_spreadsheet.q001,spreadsheet-applications,Spreadsheet applications,easy,mcq,support,medium,practice_question_needs_source_normalization,ready_for_review,practice_bank,topic_04_spreadsheet.md,"Sources: Factfile Unit 1 - Spreadsheets 1, Factfile Unit 1 - Spreadsheet 2",spreadsheet-applications.spreadsheet-structure,spreadsheet-applications.basic-building-block.choose,1.0,0,,What is the basic building block of a spreadsheet?,A. Column | B. Sheet tab | C. Row | D. Cell,D. Cell,D,"The correct option is Cell. This question checks whether you can recognise cells, rows, columns, worksheets and cell references.",First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,92c49fa40af2243d
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,642,spreadsheet-applications.practice_bank.topic_04_spreadsheet.q002,spreadsheet-applications,Spreadsheet applications,easy,mcq,support,medium,practice_question_needs_source_normalization,ready_for_review,practice_bank,topic_04_spreadsheet.md,"Sources: Factfile Unit 1 - Spreadsheets 1, Factfile Unit 1 - Spreadsheet 2",spreadsheet-applications.spreadsheet-structure,spreadsheet-applications.cell-reference.choose,1.0,0,,How is a cell reference written in a spreadsheet?,A. The letter followed by the number (e.g. B1) | B. Two letters followed by a number (e.g. AB1) | C. The letter only (e.g. B) | D. The number followed by the letter (e.g. 1B),A. The letter followed by the number (e.g. B1),A,"The correct option is The letter followed by the number (e.g. B1). This question checks whether you can recognise cells, rows, columns, worksheets and cell references.",First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,4b48c098177de9c5
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,643,spreadsheet-applications.practice_bank.topic_04_spreadsheet.q003,spreadsheet-applications,Spreadsheet applications,easy,mcq,support,medium,practice_question_needs_source_normalization,ready_for_review,practice_bank,topic_04_spreadsheet.md,"Sources: Factfile Unit 1 - Spreadsheets 1, Factfile Unit 1 - Spreadsheet 2",spreadsheet-applications.spreadsheet-structure,spreadsheet-applications.spreadsheet-row-described.choose,1.0,0,,"In a spreadsheet, a row is described as:",A. A vertical group of cells named after a letter | B. A horizontal group of cells named after a number | C. A diagonal group of cells named after a letter | D. A single cell named after a number,B. A horizontal group of cells named after a number,B,"The correct option is A horizontal group of cells named after a number. This question checks whether you can recognise cells, rows, columns, worksheets and cell references.",First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,95484ff692e49ec8
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,644,spreadsheet-applications.practice_bank.topic_04_spreadsheet.q004,spreadsheet-applications,Spreadsheet applications,easy,mcq,support,medium,practice_question_needs_source_normalization,ready_for_review,practice_bank,topic_04_spreadsheet.md,"Sources: Factfile Unit 1 - Spreadsheets 1, Factfile Unit 1 - Spreadsheet 2",spreadsheet-applications.spreadsheet-structure,spreadsheet-applications.spreadsheet-column-multiple.choose,1.0,0,,"In a spreadsheet, a column is:",A. A vertical group of cells named after a number | B. A horizontal group of cells named after a letter | C. A vertical group of cells named after a letter | D. A horizontal group of cells named after a number,C. A vertical group of cells named after a letter,C,"The correct option is A vertical group of cells named after a letter. This question checks whether you can recognise cells, rows, columns, worksheets and cell references.",First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,fbb2e3ccc8e1917b
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,645,spreadsheet-applications.practice_bank.topic_04_spreadsheet.q005,spreadsheet-applications,Spreadsheet applications,easy,mcq,support,medium,practice_question_needs_source_normalization,ready_for_review,practice_bank,topic_04_spreadsheet.md,"Sources: Factfile Unit 1 - Spreadsheets 1, Factfile Unit 1 - Spreadsheet 2",spreadsheet-applications.formulas-and-operators,spreadsheet-applications.formula.choose,1.0,0,,Which character must every formula in a spreadsheet begin with?,A. Asterisk (*) | B. Hash symbol (#) | C. Plus sign (+) | D. Equals sign (=),D. Equals sign (=),D,The correct option is Equals sign (=). This question checks whether you can write and interpret formulas using arithmetic operators.,First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,464d1ee953c58e07
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,646,spreadsheet-applications.practice_bank.topic_04_spreadsheet.q006,spreadsheet-applications,Spreadsheet applications,easy,mcq,support,medium,practice_question_needs_source_normalization,ready_for_review,practice_bank,topic_04_spreadsheet.md,"Sources: Factfile Unit 1 - Spreadsheets 1, Factfile Unit 1 - Spreadsheet 2",spreadsheet-applications.formulas-and-operators,spreadsheet-applications.formula.choose,1.0,0,,Which formula will add the contents of cells A1 and B1 together?,"A. =SUM(A1+B1) | B. =A1+B1 | C. =A1&B1 | D. =ADD(A1,B1)",B. =A1+B1,B,The correct option is =A1+B1. This question checks whether you can write and interpret formulas using arithmetic operators.,First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,984465a5a76b2edc
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,647,spreadsheet-applications.practice_bank.topic_04_spreadsheet.q007,spreadsheet-applications,Spreadsheet applications,easy,mcq,support,medium,practice_question_needs_source_normalization,ready_for_review,practice_bank,topic_04_spreadsheet.md,"Sources: Factfile Unit 1 - Spreadsheets 1, Factfile Unit 1 - Spreadsheet 2",spreadsheet-applications.formulas-and-operators,spreadsheet-applications.formula.choose,1.0,0,,Which formula will multiply the contents of cells A2 and B2?,"A. =A2.B2 | B. =A2*B2 | C. =MULT(A2,B2) | D. =A2xB2",B. =A2*B2,B,The correct option is =A2*B2. This question checks whether you can write and interpret formulas using arithmetic operators.,First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,25e5b95b92999616
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,648,spreadsheet-applications.practice_bank.topic_04_spreadsheet.q008,spreadsheet-applications,Spreadsheet applications,easy,mcq,support,medium,practice_question_needs_source_normalization,ready_for_review,practice_bank,topic_04_spreadsheet.md,"Sources: Factfile Unit 1 - Spreadsheets 1, Factfile Unit 1 - Spreadsheet 2",spreadsheet-applications.formulas-and-operators,spreadsheet-applications.formula.choose,1.0,0,,Which formula will divide the contents of cell A3 by the contents of cell A4?,"A. =A3/A4 | B. =A3%A4 | C. =A3\A4 | D. =DIV(A3,A4)",A. =A3/A4,A,The correct option is =A3/A4. This question checks whether you can write and interpret formulas using arithmetic operators.,First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,62f0be27a19d4168
approve,Owner approved full reviewed bank for technical import preparation on 2026-05-04.,649,spreadsheet-applications.practice_bank.topic_04_spreadsheet.q009,spreadsheet-applications,Spreadsheet applications,easy,mcq,support,medium,practice_question_needs_source_normalization,ready_for_review,practice_bank,topic_04_spreadsheet.md,"Sources: Factfile Unit 1 - Spreadsheets 1, Factfile Unit 1 - Spreadsheet 2",spreadsheet-applications.functions-and-lookups,spreadsheet-applications.function-adds-range.choose,1.0,0,,Which function adds a range of cells from A1 to A10?,A. =TOTAL(A1:A10) | B. =SUM(A1-A10) | C. =SUM(A1:A10) | D. =ADD(A1:A10),C. =SUM(A1:A10),C,The correct option is =SUM(A1:A10). This question checks whether you can use built-in functions and lookup formulas appropriately.,First-pass explanation generated from answer and mapped objective; review before approval.,multiple-choice,1,99ff1ba63564e2ce
